L,N,N_test,boundary_point_ind,center_G,center_pred,closest_point_ind,data_kwargs,data_sim_func,error_sd,level,model_kwargs_l,models_l,n_boot,p,use_true_contour,contain,contain_scb,contain_CS_scb,Lower_bound,Upper_bound,L1,L2,U1,U2,points_in_e1,inner_points_num,outer_points_num,true_set_points_up_num,true_set_points_low_num,precision_inner,sensitivity_inner,precision_outer,sensitivity_outer,method
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,212,341,252,248,0.9905660377358491,0.8333333333333334,1.0,0.6411290322580645,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.8999999999999773,0.9833333333333333,0.4933333333333334,0.8999999999999773,0.9833333333333333,0.9966666666666667,11.0,189,330,263,237,1.0,0.7186311787072244,1.0,0.7172995780590717,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,199,319,263,237,0.9949748743718593,0.752851711026616,0.994475138121547,0.759493670886076,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9666666666666667,0.44999999999999996,0.9000000000000341,0.9666666666666667,1.0,18.0,180,323,241,259,1.0,0.7468879668049793,1.0,0.6833976833976834,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,190,312,241,259,1.0,0.7883817427385892,1.0,0.7258687258687259,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.8999999999999773,0.9766666666666667,0.44333333333333336,0.8999999999999773,0.9766666666666667,0.9933333333333333,8.0,183,294,236,264,1.0,0.7754237288135593,1.0,0.7803030303030303,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,192,282,236,264,1.0,0.8135593220338984,1.0,0.8257575757575757,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9666666666666667,0.42333333333333334,0.9000000000000341,0.9666666666666667,0.9966666666666667,16.0,188,323,236,264,1.0,0.7966101694915254,1.0,0.6704545454545454,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,194,310,236,264,1.0,0.8220338983050848,1.0,0.7196969696969697,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.8999999999999773,0.9833333333333333,0.43666666666666676,0.8999999999999773,0.9833333333333333,0.9933333333333333,11.0,228,337,273,227,1.0,0.8351648351648352,1.0,0.7180616740088106,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,239,335,273,227,1.0,0.8754578754578755,1.0,0.7268722466960352,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.9000000000000341,0.9866666666666667,0.6233333333333333,0.9000000000000341,0.9866666666666667,0.9933333333333333,27.0,174,289,234,266,1.0,0.7435897435897436,0.995260663507109,0.7894736842105263,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,185,282,234,266,1.0,0.7905982905982906,0.981651376146789,0.8045112781954887,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9666666666666667,0.34333333333333327,0.9000000000000341,0.9666666666666667,0.9866666666666667,15.0,153,287,234,266,1.0,0.6538461538461539,1.0,0.8007518796992481,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,167,281,234,266,1.0,0.7136752136752137,1.0,0.8233082706766918,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9766666666666667,0.41999999999999993,0.9000000000000341,0.9766666666666667,0.9833333333333333,11.0,202,323,249,251,1.0,0.8112449799196787,1.0,0.7051792828685259,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,210,316,249,251,1.0,0.8433734939759037,1.0,0.7330677290836654,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9733333333333334,0.4666666666666668,0.9000000000000341,0.9733333333333334,0.99,13.0,192,325,245,255,1.0,0.7836734693877551,1.0,0.6862745098039216,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,201,314,245,255,1.0,0.8204081632653062,1.0,0.7294117647058824,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.9000000000000341,0.9833333333333333,0.41999999999999993,0.9000000000000341,0.9833333333333333,0.9966666666666667,7.0,192,331,254,246,0.984375,0.7440944881889764,0.9940828402366864,0.6829268292682926,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,198,324,254,246,0.9747474747474747,0.7598425196850394,0.9886363636363636,0.7073170731707317,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,False,True,0.9000000000000341,0.9766666666666667,0.51,0.9000000000000341,0.9766666666666667,0.9966666666666667,23.0,171,304,262,238,1.0,0.6526717557251909,0.9795918367346939,0.8067226890756303,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,179,295,262,238,1.0,0.6832061068702291,0.975609756097561,0.8403361344537815,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.9000000000000341,0.9833333333333333,0.5566666666666666,0.9000000000000341,0.9833333333333333,0.9966666666666667,33.0,170,317,255,245,1.0,0.6666666666666667,0.9781420765027322,0.7306122448979592,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,182,306,255,245,0.9945054945054945,0.7098039215686274,0.979381443298969,0.7755102040816326,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.8999999999999773,0.98,0.4933333333333332,0.8999999999999773,0.98,0.9966666666666667,11.0,166,297,229,271,1.0,0.7248908296943232,1.0,0.7490774907749078,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,176,289,229,271,0.9943181818181818,0.7641921397379913,1.0,0.7785977859778598,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,False,True,0.9000000000000341,0.9766666666666667,0.5766666666666667,0.9000000000000341,0.9766666666666667,1.0,39.0,167,289,263,237,1.0,0.6349809885931559,0.985781990521327,0.8776371308016877,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,173,277,263,237,1.0,0.6577946768060836,0.9775784753363229,0.919831223628692,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9666666666666667,0.44333333333333336,0.9000000000000341,0.9666666666666667,0.99,8.0,188,303,250,250,1.0,0.752,1.0,0.788,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,194,297,250,250,1.0,0.776,1.0,0.812,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9766666666666667,0.42333333333333334,0.9000000000000341,0.9766666666666667,0.9933333333333333,16.0,163,296,229,271,1.0,0.7117903930131004,1.0,0.7527675276752768,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,176,290,229,271,1.0,0.7685589519650655,1.0,0.7749077490774907,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.98,0.4833333333333334,0.9000000000000341,0.98,0.9966666666666667,6.0,201,312,258,242,1.0,0.7790697674418605,1.0,0.7768595041322314,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,213,309,258,242,1.0,0.8255813953488372,1.0,0.7892561983471075,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9833333333333333,0.4833333333333334,0.9000000000000341,0.9833333333333333,1.0,21.0,143,294,245,255,1.0,0.5836734693877551,1.0,0.807843137254902,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,152,289,245,255,1.0,0.6204081632653061,1.0,0.8274509803921568,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.97,0.4833333333333334,0.9000000000000341,0.97,0.9933333333333333,21.0,149,307,243,257,1.0,0.6131687242798354,1.0,0.7509727626459144,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,158,293,243,257,1.0,0.6502057613168724,1.0,0.8054474708171206,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.98,0.41999999999999993,0.9000000000000341,0.98,0.9833333333333333,29.0,196,343,264,236,1.0,0.7424242424242424,1.0,0.6652542372881356,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,200,337,264,236,1.0,0.7575757575757576,1.0,0.6906779661016949,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.8999999999999773,0.96,0.3799999999999999,0.8999999999999773,0.96,0.9866666666666667,6.0,199,328,271,229,1.0,0.7343173431734318,1.0,0.7510917030567685,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,207,321,271,229,1.0,0.7638376383763837,1.0,0.7816593886462881,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.9000000000000341,0.9633333333333334,0.43666666666666654,0.9000000000000341,0.9633333333333334,0.9933333333333333,10.0,220,370,249,251,0.9954545454545455,0.8795180722891567,1.0,0.5179282868525896,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,230,360,249,251,0.991304347826087,0.9156626506024097,1.0,0.5577689243027888,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.98,0.47,0.9000000000000341,0.98,0.9966666666666667,22.0,212,341,246,254,1.0,0.8617886178861789,1.0,0.6259842519685039,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,220,329,246,254,0.9863636363636363,0.8821138211382114,1.0,0.6732283464566929,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.9000000000000341,0.9766666666666667,0.41333333333333333,0.9000000000000341,0.9766666666666667,0.9933333333333333,9.0,170,298,247,253,0.9941176470588236,0.6842105263157895,0.9851485148514851,0.7865612648221344,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,179,293,247,253,0.9888268156424581,0.7165991902834008,0.9758454106280193,0.7984189723320159,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.8999999999999773,0.9666666666666667,0.41333333333333333,0.8999999999999773,0.9666666666666667,0.9866666666666667,19.0,216,341,246,254,0.9953703703703703,0.8739837398373984,1.0,0.6259842519685039,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,224,337,246,254,0.9866071428571429,0.8983739837398375,1.0,0.6417322834645669,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9833333333333333,0.54,0.9000000000000341,0.9833333333333333,0.9966666666666667,22.0,159,322,258,242,1.0,0.6162790697674418,1.0,0.7355371900826446,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,181,312,258,242,1.0,0.7015503875968992,1.0,0.7768595041322314,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9833333333333333,0.5066666666666668,0.9000000000000341,0.9833333333333333,0.99,5.0,200,315,252,248,1.0,0.7936507936507937,1.0,0.7459677419354839,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,211,308,252,248,1.0,0.8373015873015873,1.0,0.7741935483870968,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.8999999999999773,0.9766666666666667,0.5266666666666668,0.8999999999999773,0.9766666666666667,1.0,12.0,193,332,253,247,1.0,0.7628458498023716,1.0,0.680161943319838,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,205,318,253,247,1.0,0.8102766798418972,1.0,0.736842105263158,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.8999999999999773,0.9633333333333334,0.3900000000000001,0.8999999999999773,0.9633333333333334,0.9833333333333333,11.0,181,314,237,263,1.0,0.7637130801687764,1.0,0.7072243346007605,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,187,306,237,263,0.9946524064171123,0.7848101265822784,0.9896907216494846,0.7300380228136882,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.9000000000000341,0.9766666666666667,0.43333333333333335,0.9000000000000341,0.9766666666666667,0.99,17.0,180,296,252,248,1.0,0.7142857142857143,0.9901960784313726,0.814516129032258,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,184,293,252,248,1.0,0.7301587301587302,0.9903381642512077,0.8266129032258065,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.98,0.5466666666666666,0.9000000000000341,0.98,0.9966666666666667,39.0,181,310,247,253,1.0,0.7327935222672064,1.0,0.7509881422924901,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,189,301,247,253,1.0,0.7651821862348178,1.0,0.7865612648221344,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9833333333333333,0.4733333333333334,0.9000000000000341,0.9833333333333333,0.99,7.0,201,327,259,241,1.0,0.7760617760617761,1.0,0.7178423236514523,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,207,317,259,241,1.0,0.7992277992277992,1.0,0.7593360995850622,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,True,True,0.8999999999999204,0.9733333333333334,0.33333333333333326,0.8999999999999204,0.9733333333333334,0.9933333333333333,12.0,157,312,268,232,1.0,0.585820895522388,0.9946808510638298,0.8060344827586207,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,False,,,0.9,,,,,,,167,310,268,232,1.0,0.6231343283582089,0.9947368421052631,0.8146551724137931,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9633333333333334,0.44666666666666677,0.9000000000000341,0.9633333333333334,0.9933333333333333,8.0,174,305,239,261,1.0,0.7280334728033473,1.0,0.7471264367816092,CS_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,,,0.9,,,,,,,181,296,239,261,1.0,0.7573221757322176,1.0,0.7816091954022988,naive_on_mean
0.9,100,500,False,True,False,False,"{'uniform_range_x': [-2, 2], 'binary': True, 'uniform_range_beta': [1, 3]}",<function generate_sim_data at 0x7f1bb38f2050>,1,0.5,[{}],[<class 'models.logistic_regression'>],300,6,False,True,True,True,0.9000000000000341,0.9766666666666667,0.43666666666666676,0.9000000000000341,0.9766666666666667,1.0,22.0,196,323,249,251,1.0,0.7871485943775101,1.0,0.7051792828685259,CS_on_mean
