L,N,N_test,center_G,center_pred,data_kwargs,data_sim_func,error_sd,level,model_kwargs_l,models_l,n_boot,p,use_true_contour,contain,contain_scb,contain_CS_scb,Lower_bound,Upper_bound,L1,L2,U1,U2,points_in_e1,inner_points_num,outer_points_num,true_set_points_up_num,true_set_points_low_num,precision_inner,sensitivity_inner,precision_outer,sensitivity_outer,method
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,229,268,227,273,0.8296943231441047,0.8370044052863437,0.9008620689655172,0.7655677655677655,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8933333333333333,0.22666666666666657,0.6000000000000227,0.8933333333333333,0.93,5.0,228,271,256,244,1.0,0.890625,1.0,0.9385245901639344,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,254,259,256,244,0.984251968503937,0.9765625,0.991701244813278,0.9795081967213115,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.5999999999999659,0.8433333333333334,0.040000000000000036,0.5999999999999659,0.8433333333333334,0.9433333333333334,24.0,161,347,251,249,0.9937888198757764,0.6374501992031872,1.0,0.6144578313253012,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,238,266,251,249,0.953781512605042,0.9043824701195219,0.9658119658119658,0.9076305220883534,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000796,0.8433333333333334,0.30333333333333323,0.6000000000000796,0.8433333333333334,0.9533333333333334,29.0,192,283,238,262,1.0,0.8067226890756303,1.0,0.8282442748091603,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,229,242,238,262,0.9781659388646288,0.9411764705882353,0.9767441860465116,0.9618320610687023,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.6000000000000227,0.85,0.21333333333333337,0.6000000000000227,0.85,0.9866666666666667,39.0,77,418,244,256,1.0,0.31557377049180324,0.9878048780487805,0.31640625,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,217,257,244,256,0.9631336405529954,0.8565573770491803,0.9300411522633745,0.8828125,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,False,True,0.5999999999999659,0.8533333333333334,0.22666666666666657,0.5999999999999659,0.8533333333333334,0.95,14.0,210,265,235,265,0.9952380952380953,0.8893617021276596,1.0,0.8867924528301887,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,232,241,235,265,0.9741379310344828,0.9617021276595745,0.9806949806949807,0.9584905660377359,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,False,True,0.6000000000000227,0.8466666666666667,0.14666666666666672,0.6000000000000227,0.8466666666666667,0.98,31.0,121,375,226,274,1.0,0.5353982300884956,0.992,0.45255474452554745,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,227,247,226,274,0.8898678414096917,0.8938053097345133,0.924901185770751,0.8540145985401459,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.83,0.1433333333333333,0.6000000000000227,0.83,0.9433333333333334,14.0,208,296,253,247,1.0,0.8221343873517787,1.0,0.8259109311740891,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,246,260,253,247,0.983739837398374,0.9565217391304348,1.0,0.97165991902834,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8533333333333334,0.19333333333333336,0.6000000000000227,0.8533333333333334,0.9866666666666667,21.0,101,399,244,256,1.0,0.41393442622950816,1.0,0.39453125,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,238,274,244,256,0.8865546218487395,0.8647540983606558,0.9292035398230089,0.8203125,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,False,True,0.6000000000000796,0.8466666666666667,0.17666666666666675,0.6000000000000796,0.8466666666666667,0.9633333333333334,10.0,234,287,252,248,1.0,0.9285714285714286,1.0,0.8588709677419355,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,253,265,252,248,0.9762845849802372,0.9801587301587301,0.9957446808510638,0.9435483870967742,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8166666666666667,0.07666666666666666,0.6000000000000227,0.8166666666666667,0.9766666666666667,26.0,165,358,253,247,1.0,0.6521739130434783,1.0,0.5748987854251012,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,244,273,253,247,0.9467213114754098,0.9130434782608696,0.9691629955947136,0.8906882591093117,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8533333333333334,0.2466666666666666,0.6000000000000227,0.8533333333333334,0.9466666666666667,15.0,201,294,242,258,1.0,0.8305785123966942,1.0,0.7984496124031008,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,248,261,242,258,0.9475806451612904,0.9710743801652892,0.9916317991631799,0.9186046511627907,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.86,0.27,0.6000000000000227,0.86,0.9866666666666667,63.0,119,382,233,267,1.0,0.5107296137339056,1.0,0.44194756554307113,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,227,264,233,267,0.8942731277533039,0.8712446351931331,0.9533898305084746,0.8426966292134832,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,False,True,0.6000000000000227,0.8933333333333333,0.27333333333333343,0.6000000000000227,0.8933333333333333,0.9566666666666667,13.0,195,286,252,248,1.0,0.7738095238095238,0.9953271028037384,0.8588709677419355,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,238,245,252,248,0.9831932773109243,0.9285714285714286,0.9568627450980393,0.9838709677419355,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.5999999999999659,0.88,0.41666666666666674,0.5999999999999659,0.88,0.99,69.0,77,406,254,246,1.0,0.3031496062992126,1.0,0.38211382113821135,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,223,255,254,246,0.9417040358744395,0.8267716535433071,0.9020408163265307,0.8983739837398375,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.86,0.14000000000000012,0.6000000000000227,0.86,0.95,11.0,226,268,245,255,1.0,0.9224489795918367,1.0,0.9098039215686274,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,245,250,245,255,0.9877551020408163,0.9877551020408163,0.996,0.9764705882352941,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.6000000000000227,0.8533333333333334,0.1433333333333333,0.6000000000000227,0.8533333333333334,0.9833333333333333,24.0,146,349,244,256,1.0,0.5983606557377049,0.9933774834437086,0.5859375,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,237,260,244,256,0.9451476793248945,0.9180327868852459,0.95,0.890625,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8666666666666667,0.30666666666666664,0.6000000000000227,0.8666666666666667,0.97,19.0,183,290,252,248,1.0,0.7261904761904762,1.0,0.8467741935483871,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,236,250,252,248,0.9872881355932204,0.9246031746031746,0.952,0.9596774193548387,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8433333333333334,0.31999999999999984,0.6000000000000227,0.8433333333333334,0.9866666666666667,51.0,60,422,246,254,1.0,0.24390243902439024,1.0,0.30708661417322836,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,216,267,246,254,0.9398148148148148,0.8252032520325203,0.9313304721030042,0.8543307086614174,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8333333333333334,0.19666666666666677,0.6000000000000227,0.8333333333333334,0.9433333333333334,11.0,215,304,258,242,1.0,0.8333333333333334,1.0,0.8099173553719008,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,253,265,258,242,0.9762845849802372,0.9573643410852714,0.9872340425531915,0.9586776859504132,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.87,0.19333333333333336,0.6000000000000227,0.87,0.9766666666666667,46.0,77,437,266,234,1.0,0.2894736842105263,1.0,0.2692307692307693,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,247,288,266,234,0.9271255060728745,0.8609022556390977,0.9198113207547169,0.8333333333333334,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8433333333333334,0.2333333333333334,0.6000000000000227,0.8433333333333334,0.9466666666666667,15.0,213,292,258,242,1.0,0.8255813953488372,1.0,0.859504132231405,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,252,264,258,242,0.9722222222222222,0.9496124031007752,0.9745762711864406,0.9504132231404958,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.6000000000000227,0.84,0.2566666666666666,0.6000000000000227,0.84,0.9833333333333333,26.0,119,380,254,246,0.9915966386554622,0.4645669291338582,1.0,0.4878048780487805,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,242,272,254,246,0.9338842975206612,0.889763779527559,0.9429824561403509,0.8739837398373984,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8666666666666667,0.2533333333333334,0.6000000000000227,0.8666666666666667,0.9533333333333334,16.0,223,329,260,240,1.0,0.8576923076923078,1.0,0.7125,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,270,278,260,240,0.9481481481481482,0.9846153846153847,0.990990990990991,0.9166666666666666,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8833333333333333,0.32333333333333325,0.6000000000000227,0.8833333333333333,0.99,29.0,73,449,262,238,1.0,0.27862595419847325,1.0,0.2142857142857143,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,257,295,262,238,0.914396887159533,0.8969465648854962,0.9317073170731707,0.8025210084033614,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.6000000000000227,0.8466666666666667,0.18999999999999995,0.6000000000000227,0.8466666666666667,0.93,16.0,201,272,242,258,0.9950248756218906,0.8264462809917356,0.9956140350877193,0.8798449612403101,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,234,240,242,258,0.9743589743589743,0.9421487603305785,0.9653846153846154,0.9728682170542635,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.5999999999999659,0.8533333333333334,0.29666666666666663,0.5999999999999659,0.8533333333333334,0.98,43.0,123,364,251,249,1.0,0.4900398406374502,0.9926470588235294,0.5421686746987953,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,229,258,251,249,0.9388646288209607,0.8565737051792829,0.9132231404958677,0.8875502008032129,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.87,0.20999999999999996,0.6000000000000227,0.87,0.93,7.0,239,286,260,240,1.0,0.9192307692307692,1.0,0.8916666666666666,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,260,264,260,240,0.9923076923076923,0.9923076923076923,0.9915254237288136,0.975,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.5999999999999659,0.8566666666666667,0.1200000000000001,0.5999999999999659,0.8566666666666667,0.9766666666666667,28.0,139,378,261,239,1.0,0.5325670498084292,1.0,0.5104602510460251,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,256,273,261,239,0.93359375,0.9157088122605364,0.9427312775330396,0.895397489539749,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.5999999999999659,0.8966666666666666,0.32333333333333325,0.5999999999999659,0.8966666666666666,0.9766666666666667,19.0,190,296,255,245,1.0,0.7450980392156863,1.0,0.8326530612244898,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,240,251,255,245,0.9875,0.9294117647058824,0.9518072289156626,0.9673469387755103,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.5999999999999659,0.87,0.2633333333333332,0.5999999999999659,0.87,0.99,39.0,88,409,245,255,1.0,0.35918367346938773,1.0,0.35686274509803917,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,222,271,245,255,0.9279279279279279,0.8408163265306122,0.9475982532751092,0.8509803921568627,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.89,0.2833333333333332,0.6000000000000227,0.89,0.9433333333333334,14.0,210,283,239,261,1.0,0.8786610878661087,1.0,0.8314176245210728,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,245,250,239,261,0.9591836734693877,0.9832635983263598,0.992,0.9501915708812261,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.5999999999999659,0.87,0.17999999999999994,0.5999999999999659,0.87,0.9833333333333333,29.0,124,374,243,257,1.0,0.5102880658436214,1.0,0.49027237354085607,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,225,257,243,257,0.9244444444444444,0.8559670781893004,0.9218106995884774,0.8715953307392996,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.599999999999909,0.8533333333333334,0.13666666666666671,0.599999999999909,0.8533333333333334,0.9433333333333334,11.0,207,276,252,248,1.0,0.8214285714285714,1.0,0.9032258064516129,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,235,244,252,248,0.9957446808510638,0.9285714285714286,0.953125,0.9838709677419355,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,False,True,0.6000000000000227,0.8533333333333334,0.10333333333333328,0.6000000000000227,0.8533333333333334,0.97,27.0,127,336,257,243,1.0,0.49416342412451364,1.0,0.6748971193415638,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,221,252,257,243,0.9547511312217195,0.8210116731517509,0.9112903225806451,0.9300411522633745,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.6000000000000227,0.8566666666666667,0.3666666666666667,0.6000000000000227,0.8566666666666667,0.9733333333333334,20.0,200,321,256,244,1.0,0.78125,1.0,0.7336065573770492,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,257,272,256,244,0.9416342412451362,0.9453125,0.9736842105263158,0.9098360655737705,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.6000000000000227,0.85,0.30333333333333323,0.6000000000000227,0.85,0.9833333333333333,56.0,74,440,257,243,0.9864864864864865,0.2840466926070039,1.0,0.24691358024691357,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,233,295,257,243,0.9141630901287554,0.8287937743190661,0.926829268292683,0.7818930041152263,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,False,True,0.599999999999909,0.8166666666666667,0.2566666666666668,0.599999999999909,0.8166666666666667,0.94,11.0,210,276,249,251,1.0,0.8433734939759037,1.0,0.8924302788844621,CS_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,242,253,249,251,0.9752066115702479,0.9477911646586346,0.9757085020242915,0.9601593625498008,naive_on_mean
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,True,True,0.6000000000000227,0.8666666666666667,0.1166666666666667,0.6000000000000227,0.8666666666666667,0.97,22.0,125,379,236,264,0.992,0.5254237288135593,1.0,0.45833333333333337,CS_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,False,,,0.6,,,,,,,236,262,236,264,0.923728813559322,0.923728813559322,0.9621848739495799,0.8674242424242424,naive_on_y
0.6,100,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,10,False,True,True,True,0.5999999999999659,0.8833333333333333,0.3866666666666667,0.5999999999999659,0.8833333333333333,0.9666666666666667,15.0,188,286,228,272,1.0,0.8245614035087719,1.0,0.7867647058823529,CS_on_mean
